사원번호,이름,성별,나이,생년월일,주민등록번호,병역,입사일,근속기간,학력,출신대학,학점,채용경로,계약형태,이전직장명,이전최종직급,이전담당업무,회사명,사업장위치,부서,팀,부서레벨,직급,직책,직급레벨,퇴직구분,퇴직일자,이메일,전화번호,주소
EMP0303,구도현,남,36,1991-04-16,910416-1450841,군필,2023-11-22,2,대졸,홍익대학교,3.8,공채,계약직,,,,두리안정보기술,서울 강남,인사부,교육팀,3,대리,팀원,1,,,koodohyun52@daum.net,010-5647-2961,서울시 영등포구 여의도동
EMP0304,민건우,남,32,1995-01-03,950103-1180472,군필,2019-06-05,6,대졸,덕성여자대학교,2.7,인턴전환,정규직,,,,두리안정보기술,서울 여의도,기획부,전략기획팀,1,대리,팀원,1,,,mingunwoo17@daum.net,010-4893-9067,서울시 은평구 불광동
EMP0305,허지우,여,32,1995-07-25,950725-2699828,해당없음,2020-12-05,5,전문대졸,명지전문대학,3.1,인턴전환,정규직,,,,두리안정보기술,서울 여의도,개발부,프론트팀,1,과장,팀원,1,,,heojiwoo.4@daum.net,010-5757-1660,서울시 서초구 서초동
EMP0306,전승준,남,31,1996-04-16,960416-1840464,군필,2025-06-10,0,전문대졸,경북전문대학교,3.5,경력,계약직,LG전자,과장,프로젝트관리,두리안정보기술,경기 판교,기획부,전략기획팀,1,사원,팀원,1,,,jeonseungjun@naver.com,010-9769-6999,경기도 고양시 일산동구 장항동
EMP0307,나아름,여,29,1998-05-01,980501-2132002,해당없음,2021-10-04,4,대졸,경북대학교,2.8,공채,계약직,,,,두리안정보기술,서울 여의도,영업부,국내영업팀,1,대리,팀원,1,,,naareum_dev@nate.com,010-6927-4997,경기도 성남시 분당구 정자동
EMP0308,지승준,남,47,1980-07-22,800722-1605339,미필,2003-01-12,23,대학원졸,강원대학교,3.0,추천,계약직,,,,두리안정보기술,경기 판교,인사부,,3,부장,본부장,2,,,jiseungjun_421@daum.net,010-7531-9871,서울시 서초구 방배동
EMP0309,우재원,남,35,1992-01-27,920127-1760458,군필,2015-01-28,11,대졸,인하대학교,3.4,추천,정규직,,,,두리안정보기술,서울 여의도,마케팅부,디지털마케팅팀,1,과장,팀장,1,,,woojaewon_517@hanmail.net,010-8263-7736,경기도 용인시 기흥구 영덕동
EMP0310,최태양,남,28,1999-08-15,990815-1375564,군필,2024-01-16,2,대학원졸,연세대학교,3.6,경력,정규직,현대자동차,대리,인사관리,두리안정보기술,경기 판교,마케팅부,디지털마케팅팀,1,사원,팀원,1,,,choitaeyang_kr@nate.com,010-3805-4319,서울시 노원구 상계동
EMP0311,조하은,여,32,1995-03-22,950322-2247693,해당없음,2018-01-07,8,대학원졸,이화여자대학교,3.7,경력,계약직,네이버,대리,프로젝트관리,두리안정보기술,서울 강남,개발부,프론트팀,1,과장,팀장,1,,,johaeun_541@kakao.com,010-4356-5098,서울시 서초구 서초동
EMP0312,심보미,여,26,2001-08-22,010822-4962500,해당없음,2024-12-26,1,전문대졸,명지전문대학,3.8,공채,정규직,,,,두리안정보기술,서울 강남,인사부,채용팀,3,사원,팀원,1,,,shimbomi_work@naver.com,010-8366-1375,경기도 성남시 분당구 판교동
EMP0313,배채원,여,38,1989-08-08,890808-2868071,해당없음,2015-01-13,11,전문대졸,인하공업전문대학,3.3,추천,정규직,,,,두리안정보기술,서울 강남,기획부,전략기획팀,1,과장,팀원,1,권고사직,2018-01-21,baechaewon51@hanmail.net,010-1646-9753,서울시 송파구 문정동
EMP0314,허우혁,남,44,1983-01-06,830106-1474276,면제,2012-09-28,13,전문대졸,영진전문대학교,3.5,경력,정규직,KT,과장,마케팅기획,두리안정보기술,서울 강남,개발부,AI팀,1,차장,팀원,2,,,heowoohyuk_499@gmail.com,010-8405-5503,서울시 은평구 불광동
EMP0315,민시우,남,51,1976-09-16,760916-1382410,미필,2004-08-20,21,대졸,세종대학교,3.6,추천,정규직,,,,두리안정보기술,경기 판교,기획부,전략기획팀,1,부장,팀원,2,,,minsiwoo.8@gmail.com,010-1501-3045,서울시 마포구 상암동
EMP0316,성윤서,여,58,1969-03-17,690317-2373393,해당없음,1996-05-09,30,대학원졸,홍익대학교,3.0,경력,정규직,카카오,대리,영업관리,두리안정보기술,서울 강남,마케팅부,,1,사장,대표이사,3,,,sungyunseo_work@kakao.com,010-3747-3815,서울시 은평구 불광동
EMP0317,원우진,남,35,1992-02-08,920208-1972831,면제,2019-11-12,6,대졸,경희대학교,3.3,추천,정규직,,,,두리안정보기술,서울 강남,개발부,인프라팀,1,대리,팀원,1,,,wonwoojin_work@gmail.com,010-2409-6967,서울시 마포구 합정동
EMP0318,전하린,여,31,1996-06-07,960607-2227940,해당없음,2020-02-11,6,대졸,가천대학교,3.7,경력,계약직,포스코,사원,영업관리,두리안정보기술,경기 판교,인사부,채용팀,3,대리,팀원,1,,,jeonharin_589@naver.com,010-9425-9630,경기도 수원시 영통구 매탄동
EMP0319,배지유,여,29,1998-01-11,980111-2235158,해당없음,2022-07-14,3,전문대졸,영진전문대학교,3.8,인턴전환,정규직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,사원,팀원,1,,,baejiyu89@gmail.com,010-1702-3554,서울시 강동구 천호동
EMP0320,나소희,여,46,1981-03-21,810321-2570815,해당없음,2013-02-08,13,대학원졸,서울대학교,3.0,인턴전환,계약직,,,,두리안정보기술,서울 여의도,영업부,해외영업팀,1,차장,팀원,2,권고사직,2023-08-27,nasohee.6@nate.com,010-3747-7042,서울시 강동구 천호동
EMP0321,정준서,남,26,2001-03-07,010307-3467093,군필,2024-02-24,2,대학원졸,가천대학교,3.4,공채,계약직,,,,두리안정보기술,서울 강남,인사부,채용팀,3,사원,팀원,1,,,jungjunseo71@naver.com,010-1535-6331,서울시 서초구 방배동
EMP0322,하민호,남,35,1992-07-02,920702-1205706,군필,2022-12-04,3,대학원졸,전북대학교,2.8,추천,계약직,,,,두리안정보기술,서울 강남,인사부,교육팀,3,대리,팀원,1,,,haminho_410@naver.com,010-3728-6326,경기도 용인시 기흥구 영덕동
EMP0323,원지원,여,39,1988-05-09,880509-2295868,해당없음,2019-06-18,6,대졸,단국대학교,2.8,추천,정규직,,,,두리안정보기술,서울 강남,개발부,인프라팀,1,과장,팀원,1,,,wonjiwon.8@kakao.com,010-2843-4510,경기도 성남시 분당구 판교동
EMP0324,장하영,여,39,1988-01-26,880126-2639318,해당없음,2019-03-05,7,대학원졸,명지대학교,3.3,공채,정규직,,,,두리안정보기술,경기 판교,개발부,프론트팀,1,과장,팀원,1,,,janghayoung_kr@daum.net,010-4871-7354,경기도 용인시 기흥구 영덕동
EMP0325,주동현,남,28,1999-03-07,990307-1252236,군필,2022-02-12,4,고졸,,,경력,계약직,KT,과장,백엔드개발,두리안정보기술,서울 강남,개발부,백엔드팀,1,대리,팀원,1,,,judonghyun25@kakao.com,010-3287-1876,서울시 서초구 서초동
EMP0326,윤지호,남,33,1994-01-04,940104-1398267,군필,2023-03-06,3,대졸,한양대학교,3.9,추천,정규직,,,,두리안정보기술,서울 강남,개발부,인프라팀,1,대리,팀원,1,,,yoonjiho_980@naver.com,010-5697-7153,서울시 서초구 방배동
EMP0327,우도현,남,46,1981-02-26,810226-1247687,군필,2006-12-13,19,대졸,아주대학교,3.7,공채,계약직,,,,두리안정보기술,서울 강남,인사부,교육팀,3,부장,팀장,2,,,woodohyun.4@kakao.com,010-5553-1988,서울시 마포구 상암동
EMP0328,유주원,남,37,1990-07-08,900708-1753164,군필,2014-10-01,11,대학원졸,부산대학교,3.0,인턴전환,정규직,,,,두리안정보기술,서울 여의도,인사부,교육팀,3,과장,팀장,1,,,yoojuwon@kakao.com,010-2743-3242,서울시 송파구 문정동
EMP0329,허서연,여,24,2003-02-26,030226-4163755,해당없음,2026-01-25,0,대졸,한국외국어대학교,3.3,추천,계약직,,,,두리안정보기술,경기 판교,개발부,백엔드팀,1,사원,팀원,1,,,heoseoyeon41@nate.com,010-4755-6441,서울시 강남구 논현동
EMP0330,류태양,남,35,1992-07-06,920706-1963180,군필,2017-05-07,9,대학원졸,숭실대학교,3.2,인턴전환,정규직,,,,두리안정보기술,서울 여의도,인사부,채용팀,3,과장,팀장,1,,,ryutaeyang68@gmail.com,010-1943-5358,서울시 은평구 불광동
EMP0331,허지민,여,32,1995-02-26,950226-2168974,해당없음,2018-10-01,7,대졸,국민대학교,2.7,추천,정규직,,,,두리안정보기술,경기 판교,개발부,인프라팀,1,대리,팀원,1,,,heojimin.5@kakao.com,010-7471-9670,경기도 성남시 분당구 판교동
EMP0332,진시우,남,31,1996-02-27,960227-1567736,면제,2022-08-22,3,대졸,이화여자대학교,2.7,공채,정규직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,사원,팀원,1,,,jinsiwoo13@gmail.com,010-9447-8548,경기도 수원시 영통구 매탄동
EMP0333,조주원,남,27,2000-11-01,001101-3518383,군필,2023-11-22,2,대졸,가천대학교,2.9,공채,정규직,,,,두리안정보기술,경기 판교,영업부,국내영업팀,1,대리,팀원,1,,,jojuwon.9@nate.com,010-4819-8214,경기도 성남시 분당구 정자동
EMP0334,유서연,여,33,1994-09-02,940902-2145230,해당없음,2020-01-09,6,전문대졸,경북전문대학교,3.1,경력,정규직,LG전자,대리,프로젝트관리,두리안정보기술,서울 여의도,마케팅부,브랜드팀,1,과장,팀장,1,정년퇴직,2021-07-14,yooseoyeon34@daum.net,010-7998-1721,경기도 성남시 분당구 판교동
EMP0335,오정수,남,35,1992-12-13,921213-1267570,미필,2019-04-11,7,대학원졸,덕성여자대학교,2.8,추천,정규직,,,,두리안정보기술,서울 강남,개발부,인프라팀,1,대리,팀원,1,,,ohjungsu.9@naver.com,010-5356-9759,서울시 은평구 불광동
EMP0336,민도윤,남,33,1994-03-25,940325-1145918,미필,2018-07-16,7,대학원졸,건국대학교,2.9,공채,정규직,,,,두리안정보기술,서울 강남,마케팅부,디지털마케팅팀,1,과장,팀장,1,,,mindoyoon_kr@daum.net,010-9119-3369,서울시 송파구 문정동
EMP0337,민하준,남,32,1995-04-23,950423-1384686,군필,2018-01-28,8,전문대졸,영진전문대학교,3.8,추천,정규직,,,,두리안정보기술,서울 강남,영업부,국내영업팀,1,대리,팀원,1,,,minhajun.6@naver.com,010-7463-7169,서울시 송파구 문정동
EMP0338,민보미,여,39,1988-09-15,880915-2218896,해당없음,2011-12-20,14,대졸,단국대학교,3.0,공채,정규직,,,,두리안정보기술,서울 여의도,기획부,사업기획팀,1,차장,팀원,2,,,minbomi.9@kakao.com,010-4393-7901,서울시 용산구 이태원동
EMP0339,백지후,남,28,1999-01-13,990113-1960032,면제,2024-06-20,1,대졸,고려대학교,3.7,인턴전환,정규직,,,,두리안정보기술,서울 강남,개발부,백엔드팀,1,사원,팀원,1,,,baekjihoo63@hanmail.net,010-8382-6054,서울시 용산구 이태원동
EMP0340,서도현,남,36,1991-06-09,910609-1788541,군필,2014-03-08,12,대졸,덕성여자대학교,3.7,경력,계약직,LG전자,차장,인사관리,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,차장,팀원,2,,,seodohyun98@gmail.com,010-3897-5602,서울시 서초구 서초동
EMP0341,양도현,남,35,1992-01-01,920101-1769614,군필,2019-11-13,6,대졸,인하대학교,3.2,추천,계약직,,,,두리안정보기술,서울 강남,개발부,백엔드팀,1,대리,팀원,1,,,yangdohyun_154@nate.com,010-8843-6605,서울시 송파구 잠실동
EMP0342,문하영,여,47,1980-06-27,800627-2986581,해당없음,2011-08-18,14,전문대졸,경북전문대학교,3.5,공채,정규직,,,,두리안정보기술,서울 강남,영업부,해외영업팀,1,부장,팀원,2,,,moonhayoung.9@nate.com,010-9048-2390,서울시 강서구 마곡동
EMP0343,함소연,여,50,1977-11-21,771121-2854121,해당없음,2003-11-10,22,고졸,,,추천,정규직,,,,두리안정보기술,서울 여의도,마케팅부,,1,부장,본부장,2,,,hamsoyeon43@nate.com,010-2701-9432,서울시 강남구 논현동
EMP0344,유채영,여,35,1992-07-12,920712-2229323,해당없음,2016-02-27,10,전문대졸,명지전문대학,2.9,인턴전환,정규직,,,,두리안정보기술,경기 판교,영업부,해외영업팀,1,과장,팀장,1,권고사직,2023-02-26,yoochaeyoung.7@hanmail.net,010-9429-3539,인천시 부평구 부평동
EMP0345,전재민,남,40,1987-08-04,870804-1320295,군필,2015-03-27,11,대졸,성균관대학교,3.6,추천,정규직,,,,두리안정보기술,경기 판교,마케팅부,디지털마케팅팀,1,과장,팀장,1,,,jeonjaemin92@gmail.com,010-2916-1244,서울시 마포구 상암동
EMP0346,오민준,남,25,2002-07-13,020713-3541597,군필,2025-07-15,0,대학원졸,국민대학교,3.6,추천,정규직,,,,두리안정보기술,서울 여의도,개발부,백엔드팀,1,사원,팀원,1,,,ohminjun53@gmail.com,010-4253-1276,서울시 강서구 마곡동
EMP0347,오서연,여,31,1996-07-15,960715-2947000,해당없음,2021-12-19,4,대학원졸,부산대학교,3.1,추천,계약직,,,,두리안정보기술,서울 강남,영업부,국내영업팀,1,대리,팀원,1,,,ohseoyeon52@hanmail.net,010-1246-7017,경기도 수원시 영통구 매탄동
EMP0348,허준혁,남,34,1993-07-18,930718-1826886,군필,2018-09-05,7,대졸,명지대학교,3.3,공채,정규직,,,,두리안정보기술,서울 강남,기획부,사업기획팀,1,과장,팀장,1,,,heojunhyuk.9@hanmail.net,010-4060-7228,서울시 강남구 역삼동
EMP0349,강지현,여,29,1998-08-12,980812-2556909,해당없음,2025-02-26,1,대졸,부산대학교,3.2,추천,정규직,,,,두리안정보기술,서울 강남,기획부,사업기획팀,1,사원,팀원,1,,,kangjihyun75@gmail.com,010-5330-7003,서울시 송파구 문정동
EMP0350,조승준,남,31,1996-01-11,960111-1444036,군필,2021-08-27,4,대졸,고려대학교,2.7,경력,정규직,삼성전자,사원,백엔드개발,두리안정보기술,경기 판교,기획부,전략기획팀,1,대리,팀원,1,,,joseungjun30@naver.com,010-2476-3232,서울시 영등포구 여의도동
EMP0351,손민석,남,52,1975-01-26,750126-1242778,면제,2006-08-03,19,대학원졸,명지대학교,2.6,공채,정규직,,,,두리안정보기술,경기 판교,기획부,,1,부장,본부장,2,,,sonminseok10@gmail.com,010-8927-5201,경기도 용인시 기흥구 영덕동
EMP0352,하동현,남,35,1992-05-08,920508-1740442,군필,2018-06-23,7,대졸,인하대학교,3.8,경력,계약직,카카오,과장,프로젝트관리,두리안정보기술,경기 판교,인사부,교육팀,3,대리,팀원,1,,,hadonghyun_dev@hanmail.net,010-4964-6527,서울시 서초구 방배동
EMP0353,곽서현,여,31,1996-12-14,961214-2838918,해당없음,2019-07-02,6,대학원졸,전남대학교,3.9,인턴전환,정규직,,,,두리안정보기술,서울 여의도,인사부,채용팀,3,대리,팀원,1,,,kwakseohyun20@naver.com,010-4374-3994,서울시 강남구 역삼동
EMP0354,성수현,남,52,1975-11-23,751123-1430434,군필,2005-01-16,21,전문대졸,인하공업전문대학,3.8,공채,정규직,,,,두리안정보기술,서울 강남,개발부,,1,부장,본부장,2,자발적퇴직,2008-04-15,sungsoohyun_dev@hanmail.net,010-6854-1975,서울시 강남구 역삼동
EMP0355,백예준,남,29,1998-12-06,981206-1150483,면제,2025-06-07,0,대학원졸,가천대학교,2.5,인턴전환,정규직,,,,두리안정보기술,서울 강남,기획부,사업기획팀,1,사원,팀원,1,,,baekyejun39@daum.net,010-6705-3065,서울시 강남구 삼성동
EMP0356,허도윤,남,40,1987-02-18,870218-1673293,군필,2015-05-03,11,전문대졸,영진전문대학교,3.9,경력,계약직,SK하이닉스,과장,인사관리,두리안정보기술,서울 강남,기획부,전략기획팀,1,과장,팀원,1,,,heodoyoon_dev@nate.com,010-3053-4568,서울시 마포구 합정동
EMP0357,전하영,여,46,1981-07-16,810716-2173131,해당없음,2008-01-01,18,대학원졸,서울대학교,3.7,인턴전환,정규직,,,,두리안정보기술,서울 강남,마케팅부,디지털마케팅팀,1,부장,팀장,2,권고사직,2017-07-05,jeonhayoung83@nate.com,010-9863-7783,경기도 성남시 분당구 정자동
EMP0358,황서연,여,25,2002-08-08,020808-4984121,해당없음,2025-07-13,0,대졸,한국외국어대학교,3.9,인턴전환,정규직,,,,두리안정보기술,서울 강남,기획부,전략기획팀,1,사원,팀원,1,,,hwangseoyeon.6@naver.com,010-2273-5191,서울시 강서구 마곡동
EMP0359,이세연,여,24,2003-06-27,030627-4823797,해당없음,2026-02-03,0,전문대졸,영진전문대학교,2.6,경력,계약직,현대자동차,사원,인사관리,두리안정보기술,서울 여의도,인사부,채용팀,3,사원,팀원,1,,,leeseyeon_629@kakao.com,010-9765-4538,서울시 강남구 논현동
EMP0360,구지아,여,40,1987-09-09,870909-2650398,해당없음,2017-03-26,9,대졸,경북대학교,3.6,경력,정규직,삼성전자,사원,데이터분석,두리안정보기술,경기 판교,영업부,국내영업팀,1,과장,팀원,1,,,koojia_716@nate.com,010-1213-3090,서울시 강남구 삼성동
EMP0361,최선우,남,43,1984-12-15,841215-1663367,군필,2008-03-05,18,대졸,한양대학교,2.6,경력,정규직,LG전자,차장,인사관리,두리안정보기술,경기 판교,영업부,국내영업팀,1,부장,팀원,2,,,choisunwoo63@daum.net,010-7195-1669,서울시 마포구 상암동
EMP0362,윤서준,남,30,1997-05-03,970503-1637022,군필,2020-09-27,5,대졸,중앙대학교,3.7,공채,계약직,,,,두리안정보기술,경기 판교,마케팅부,브랜드팀,1,대리,팀원,1,,,yoonseojun39@kakao.com,010-8069-7414,서울시 마포구 합정동
EMP0363,구다은,여,44,1983-05-21,830521-2747704,해당없음,2006-06-01,19,대졸,세종대학교,3.2,경력,정규직,LG전자,과장,데이터분석,두리안정보기술,경기 판교,인사부,교육팀,3,부장,팀장,2,,,koodaeun_kr@naver.com,010-4293-6551,서울시 송파구 잠실동
EMP0364,방정우,남,33,1994-06-18,940618-1856805,군필,2018-11-02,7,대졸,성균관대학교,2.6,경력,정규직,포스코,차장,재무회계,두리안정보기술,서울 여의도,인사부,채용팀,3,과장,팀장,1,,,bangjungwoo44@nate.com,010-9237-7263,서울시 강남구 논현동
